epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
7,535,,,,,,,0.6071805953979492,,1.2331796884536743,
7,535,,,,,1.2306660413742065,,,,,
8,549,,,,,,1.2666290998458862,,,,
8,599,,,,,,1.1785085201263428,,,,
,64,,,,,,,,0.5703125,,1.242263674736023
,65,,,,,,,,0.5390625,,1.419048547744751
,66,,,,,,,,0.5234375,,1.4273816347122192
,67,,,,,,,,0.6015625,,1.231465458869934
,68,,,,,,,,0.5234375,,1.3967926502227783
,69,,,,,,,,0.578125,,1.3833932876586914
,70,,,,,,,,0.578125,,1.2789106369018555
,71,,,,,,,,0.6470588445663452,,1.2272155284881592
8,602,,,,,,,0.5638859272003174,,1.3338254690170288,
8,602,,,,,1.170086145401001,,,,,
9,649,,,,,,1.056500792503357,,,,
,72,,,,,,,,0.6484375,,1.028820514678955
,73,,,,,,,,0.6328125,,1.2096742391586304
,74,,,,,,,,0.65625,,1.103503942489624
,75,,,,,,,,0.734375,,0.9784418940544128
,76,,,,,,,,0.703125,,1.028205394744873
,77,,,,,,,,0.6640625,,1.0795456171035767
,78,,,,,,,,0.6875,,1.0813453197479248
,79,,,,,,,,0.7058823704719543,,0.9488613605499268
9,669,,,,,,,0.6768743395805359,,1.0661168098449707,
9,669,,,,,1.1147346496582031,,,,,
10,699,,,,,,0.9432733058929443,,,,
,80,,,,,,,,0.578125,,1.2794063091278076
,81,,,,,,,,0.46875,,1.5556974411010742
,82,,,,,,,,0.5,,1.5184036493301392
,83,,,,,,,,0.578125,,1.3385679721832275
,84,,,,,,,,0.5859375,,1.3632659912109375
,85,,,,,,,,0.5703125,,1.3476401567459106
,86,,,,,,,,0.5625,,1.3743122816085815
,87,,,,,,,,0.5882353186607361,,1.3398016691207886
10,736,,,,,,,0.551214337348938,,1.3936890363693237,
10,736,,,,,1.0567686557769775,,,,,
11,749,,,,,,1.1136152744293213,,,,
11,799,,,,,,1.0513689517974854,,,,
,88,,,,,,,,0.640625,,1.0563884973526
,89,,,,,,,,0.609375,,1.210249900817871
,90,,,,,,,,0.6640625,,1.0851142406463623
,91,,,,,,,,0.671875,,1.0078158378601074
,92,,,,,,,,0.6953125,,1.0855939388275146
,93,,,,,,,,0.6328125,,1.1402597427368164
,94,,,,,,,,0.671875,,1.0904133319854736
,95,,,,,,,,0.686274528503418,,0.9558000564575195
11,803,,,,,,,0.656810998916626,,1.0889681577682495,
11,803,,,,,1.0240389108657837,,,,,
12,849,,,,,,0.8953403234481812,,,,
,96,,,,,,,,0.71875,,1.012988805770874
,97,,,,,,,,0.5859375,,1.2316995859146118
,98,,,,,,,,0.640625,,1.1575000286102295
,99,,,,,,,,0.640625,,1.133547067642212
,100,,,,,,,,0.65625,,1.1369197368621826
,101,,,,,,,,0.6640625,,1.023356556892395
,102,,,,,,,,0.625,,1.151778221130371
,103,,,,,,,,0.686274528503418,,1.0716753005981445
12,870,,,,,,,0.6494192481040955,,1.118450403213501,
12,870,,,,,0.9748323559761047,,,,,
13,899,,,,,,0.8666483163833618,,,,
,104,,,,,,,,0.4921875,,1.3558845520019531
,105,,,,,,,,0.6015625,,1.325732946395874
,106,,,,,,,,0.5390625,,1.3174536228179932
,107,,,,,,,,0.609375,,1.1960690021514893
,108,,,,,,,,0.5859375,,1.2698230743408203
,109,,,,,,,,0.5859375,,1.3781486749649048
,110,,,,,,,,0.6484375,,1.2046513557434082
,111,,,,,,,,0.6078431606292725,,1.1621417999267578
13,937,,,,,,,0.5818373560905457,,1.2855151891708374,
13,937,,,,,0.9243684411048889,,,,,
14,949,,,,,,0.8468508720397949,,,,
14,999,,,,,,0.7897927761077881,,,,
,112,,,,,,,,0.6015625,,1.3207334280014038
,113,,,,,,,,0.515625,,1.5640805959701538
,114,,,,,,,,0.5078125,,1.632551670074463
,115,,,,,,,,0.5625,,1.4133070707321167
,116,,,,,,,,0.59375,,1.3572168350219727
,117,,,,,,,,0.5703125,,1.3815507888793945
,118,,,,,,,,0.4921875,,1.4705418348312378
,119,,,,,,,,0.5686274766921997,,1.3527123928070068
14,1004,,,,,,,0.5501583814620972,,1.443406581878662,
14,1004,,,,,0.8702443838119507,,,,,
15,1049,,,,,,0.9832162857055664,,,,
,120,,,,,,,,0.75,,0.9109246730804443
,121,,,,,,,,0.609375,,1.1850097179412842
,122,,,,,,,,0.59375,,1.1793155670166016
,123,,,,,,,,0.703125,,0.9539449214935303
,124,,,,,,,,0.609375,,1.1334894895553589
,125,,,,,,,,0.6875,,1.0979763269424438
,126,,,,,,,,0.640625,,1.1072044372558594
,127,,,,,,,,0.8039215803146362,,0.8588929772377014
15,1071,,,,,,,0.6642027497291565,,1.0691554546356201,
15,1071,,,,,0.8416873812675476,,,,,
16,1099,,,,,,0.7321338653564453,,,,
,128,,,,,,,,0.6015625,,1.1246349811553955
,129,,,,,,,,0.578125,,1.306731104850769
,130,,,,,,,,0.6015625,,1.1730895042419434
,131,,,,,,,,0.65625,,1.1075267791748047
,132,,,,,,,,0.6328125,,1.124730110168457
,133,,,,,,,,0.640625,,1.2354681491851807
,134,,,,,,,,0.640625,,1.2736477851867676
,135,,,,,,,,0.5490196347236633,,1.3863846063613892
16,1138,,,,,,,0.6177402138710022,,1.2027156352996826,
16,1138,,,,,0.798387885093689,,,,,
17,1149,,,,,,0.7256289720535278,,,,
17,1199,,,,,,0.7997552156448364,,,,
,136,,,,,,,,0.640625,,1.0740147829055786
,137,,,,,,,,0.5859375,,1.245955228805542
,138,,,,,,,,0.6484375,,1.1532189846038818
,139,,,,,,,,0.7109375,,0.9732122421264648
,140,,,,,,,,0.671875,,1.0845613479614258
,141,,,,,,,,0.640625,,1.195488452911377
,142,,,,,,,,0.6796875,,1.0640733242034912
,143,,,,,,,,0.686274528503418,,1.1424498558044434
17,1205,,,,,,,0.6557550430297852,,1.1145216226577759,
17,1205,,,,,0.7660027742385864,,,,,
18,1249,,,,,,0.7498431205749512,,,,
,144,,,,,,,,0.640625,,1.1366639137268066
,145,,,,,,,,0.5625,,1.3341201543807983
,146,,,,,,,,0.578125,,1.3315502405166626
,147,,,,,,,,0.7265625,,1.0074679851531982
,148,,,,,,,,0.6015625,,1.1962701082229614
,149,,,,,,,,0.59375,,1.2049131393432617
,150,,,,,,,,0.5546875,,1.3727675676345825
,151,,,,,,,,0.6078431606292725,,1.251950979232788
18,1272,,,,,,,0.60823655128479,,1.2276344299316406,
18,1272,,,,,0.7144927382469177,,,,,
19,1299,,,,,,0.653759241104126,,,,
,152,,,,,,,,0.6796875,,1.0764579772949219
,153,,,,,,,,0.6015625,,1.3394725322723389
,154,,,,,,,,0.578125,,1.3003431558609009
,155,,,,,,,,0.65625,,1.09474515914917
,156,,,,,,,,0.6171875,,1.2380008697509766
,157,,,,,,,,0.6796875,,1.1471614837646484
,158,,,,,,,,0.6484375,,1.2908132076263428
,159,,,,,,,,0.6470588445663452,,1.2534152269363403
19,1339,,,,,,,0.6378036141395569,,1.2146351337432861,
19,1339,,,,,0.6902691721916199,,,,,
,0,,0.921875,,0.4435560405254364,,,,,,
,1,,0.765625,,0.7646069526672363,,,,,,
,2,,0.8359375,,0.6166814565658569,,,,,,
,3,,0.765625,,0.8959014415740967,,,,,,
,4,,0.8359375,,0.711821436882019,,,,,,
,5,,0.78125,,0.8263015151023865,,,,,,
,6,,0.828125,,0.5908929705619812,,,,,,
,7,,0.8203125,,0.5978676080703735,,,,,,
,8,,0.8203125,,0.5731110572814941,,,,,,
,9,,0.2265625,,2.4292891025543213,,,,,,
,10,,0.203125,,2.535810947418213,,,,,,
,11,,0.2421875,,2.304257392883301,,,,,,
,12,,0.2421875,,2.429570198059082,,,,,,
,13,,0.3125,,2.3063435554504395,,,,,,
,14,,0.3359375,,2.1362950801849365,,,,,,
,15,,0.5625,,1.5144319534301758,,,,,,
,16,,0.4609375,,1.8245731592178345,,,,,,
,17,,0.5859375,,1.4752264022827148,,,,,,
,18,,0.546875,,1.2190221548080444,,,,,,
,19,,0.6875,,0.9359121918678284,,,,,,
,20,,0.578125,,1.3985403776168823,,,,,,
,21,,0.5859375,,1.3567646741867065,,,,,,
,22,,0.5,,1.5789703130722046,,,,,,
,23,,0.5390625,,1.5874624252319336,,,,,,
,24,,0.59375,,1.2558765411376953,,,,,,
,25,,0.8046875,,0.7116496562957764,,,,,,
,26,,0.828125,,0.6316670179367065,,,,,,
,27,,0.78125,,0.7546067237854004,,,,,,
,28,,0.7890625,,0.7713843584060669,,,,,,
,29,,0.7578125,,0.7761412858963013,,,,,,
,30,,0.658823549747467,,1.0270549058914185,,,,,,
20,1340,0.6188535094261169,,1.2599952220916748,,,,,,,
