epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
,108,,,,,,,,0.609375,,1.202953577041626
,109,,,,,,,,0.609375,,1.228691816329956
,110,,,,,,,,0.6875,,1.1153806447982788
,111,,,,,,,,0.6274510025978088,,1.007715106010437
13,937,,,,,,,0.6272439360618591,,1.156251311302185,
13,937,,,,,0.9242567420005798,,,,,
14,949,,,,,,0.8517457246780396,,,,
14,999,,,,,,0.8911442160606384,,,,
,112,,,,,,,,0.625,,1.310565710067749
,113,,,,,,,,0.5234375,,1.5668351650238037
,114,,,,,,,,0.546875,,1.5780558586120605
,115,,,,,,,,0.5703125,,1.3131847381591797
,116,,,,,,,,0.578125,,1.376792073249817
,117,,,,,,,,0.5703125,,1.38064444065094
,118,,,,,,,,0.53125,,1.5109574794769287
,119,,,,,,,,0.6078431606292725,,1.3393253087997437
14,1004,,,,,,,0.5659978985786438,,1.4287710189819336,
14,1004,,,,,0.8805208206176758,,,,,
15,1049,,,,,,0.9821057319641113,,,,
,120,,,,,,,,0.6796875,,1.0150301456451416
,121,,,,,,,,0.65625,,1.1196999549865723
,122,,,,,,,,0.578125,,1.2481025457382202
,123,,,,,,,,0.71875,,0.9881924390792847
,124,,,,,,,,0.6328125,,1.132728934288025
,125,,,,,,,,0.6953125,,1.1309185028076172
,126,,,,,,,,0.671875,,1.110538125038147
,127,,,,,,,,0.7647058963775635,,0.93085116147995
15,1071,,,,,,,0.667370617389679,,1.0970014333724976,
15,1071,,,,,0.8455775380134583,,,,,
16,1099,,,,,,0.7340151071548462,,,,
,128,,,,,,,,0.6171875,,1.148750901222229
,129,,,,,,,,0.5703125,,1.3300864696502686
,130,,,,,,,,0.5859375,,1.2917393445968628
,131,,,,,,,,0.6171875,,1.2027044296264648
,132,,,,,,,,0.59375,,1.224077820777893
,133,,,,,,,,0.625,,1.1955493688583374
,134,,,,,,,,0.625,,1.2440037727355957
,135,,,,,,,,0.5490196347236633,,1.4245511293411255
16,1138,,,,,,,0.6019007563591003,,1.2441149950027466,
