epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
5,349,,,,,,1.4607560634613037,,,,
5,399,,,,,,1.395963430404663,,,,
,40,,,,,,,,0.4765625,,1.7157255411148071
,41,,,,,,,,0.34375,,2.045527458190918
,42,,,,,,,,0.3828125,,2.1116693019866943
,43,,,,,,,,0.3828125,,1.8417283296585083
,44,,,,,,,,0.3359375,,1.9412001371383667
,45,,,,,,,,0.40625,,1.7860779762268066
,46,,,,,,,,0.3984375,,1.7638304233551025
,47,,,,,,,,0.3529411852359772,,1.8856170177459717
5,401,,,,,,,0.3875395953655243,,1.8864874839782715,
5,401,,,,,1.469290018081665,,,,,
6,449,,,,,,1.606791377067566,,,,
,48,,,,,,,,0.4609375,,1.58961820602417
,49,,,,,,,,0.3828125,,1.8523609638214111
,50,,,,,,,,0.4140625,,1.9510433673858643
,51,,,,,,,,0.453125,,1.6339094638824463
,52,,,,,,,,0.4453125,,1.740433931350708
,53,,,,,,,,0.40625,,1.7091962099075317
,54,,,,,,,,0.46875,,1.6033565998077393
,55,,,,,,,,0.5098039507865906,,1.637197494506836
6,468,,,,,,,0.43716999888420105,,1.7209361791610718,
6,468,,,,,1.4354420900344849,,,,,
7,499,,,,,,1.392633318901062,,,,
,56,,,,,,,,0.4765625,,1.647227168083191
,57,,,,,,,,0.4296875,,1.9255003929138184
,58,,,,,,,,0.4140625,,2.022313356399536
,59,,,,,,,,0.4453125,,1.6932157278060913
,60,,,,,,,,0.375,,1.8385777473449707
,61,,,,,,,,0.46875,,1.8353407382965088
,62,,,,,,,,0.4375,,1.80246901512146
,63,,,,,,,,0.37254902720451355,,1.633842945098877
7,535,,,,,,,0.43189018964767456,,1.8133056163787842,
7,535,,,,,1.4111254215240479,,,,,
8,549,,,,,,1.3698782920837402,,,,
8,599,,,,,,1.510853886604309,,,,
,64,,,,,,,,0.5546875,,1.5793659687042236
,65,,,,,,,,0.4296875,,1.8326071500778198
,66,,,,,,,,0.4453125,,2.0217151641845703
,67,,,,,,,,0.5078125,,1.615303874015808
,68,,,,,,,,0.4296875,,1.7813067436218262
,69,,,,,,,,0.546875,,1.5074782371520996
,70,,,,,,,,0.515625,,1.7167465686798096
,71,,,,,,,,0.45098039507865906,,1.6274611949920654
8,602,,,,,,,0.487856388092041,,1.7169795036315918,
8,602,,,,,1.3875101804733276,,,,,
9,649,,,,,,1.3646256923675537,,,,
,72,,,,,,,,0.46875,,1.7480639219284058
,73,,,,,,,,0.421875,,2.0820236206054688
,74,,,,,,,,0.3515625,,2.245142698287964
,75,,,,,,,,0.4375,,1.8252415657043457
,76,,,,,,,,0.359375,,2.034796953201294
,77,,,,,,,,0.40625,,1.9264309406280518
,78,,,,,,,,0.4375,,1.8856072425842285
,79,,,,,,,,0.4117647111415863,,1.78947114944458
9,669,,,,,,,0.41182681918144226,,1.9545072317123413,
9,669,,,,,1.3576117753982544,,,,,
10,699,,,,,,1.4044080972671509,,,,
,80,,,,,,,,0.4921875,,1.9327691793441772
,81,,,,,,,,0.3828125,,2.2721354961395264
,82,,,,,,,,0.40625,,2.2663493156433105
,83,,,,,,,,0.421875,,2.0733933448791504
,84,,,,,,,,0.34375,,2.3327724933624268
,85,,,,,,,,0.40625,,2.125214099884033
,86,,,,,,,,0.40625,,2.048880100250244
,87,,,,,,,,0.4313725531101227,,2.0889129638671875
10,736,,,,,,,0.40971487760543823,,2.1469147205352783,
10,736,,,,,1.3235441446304321,,,,,
11,749,,,,,,1.3242826461791992,,,,
11,799,,,,,,1.2781660556793213,,,,
,88,,,,,,,,0.5234375,,1.735032558441162
,89,,,,,,,,0.4609375,,1.9798970222473145
,90,,,,,,,,0.4453125,,2.1931982040405273
,91,,,,,,,,0.5,,1.6735169887542725
,92,,,,,,,,0.4140625,,2.1364564895629883
,93,,,,,,,,0.5,,1.7985365390777588
,94,,,,,,,,0.5234375,,1.7901451587677002
,95,,,,,,,,0.45098039507865906,,1.8346270322799683
11,803,,,,,,,0.4794086515903473,,1.897396206855774,
11,803,,,,,1.3085752725601196,,,,,
12,849,,,,,,1.239872694015503,,,,
,96,,,,,,,,0.453125,,2.1906774044036865
,97,,,,,,,,0.4140625,,2.467642307281494
,98,,,,,,,,0.375,,2.4757537841796875
,99,,,,,,,,0.3828125,,2.1687464714050293
,100,,,,,,,,0.3125,,2.4910662174224854
,101,,,,,,,,0.40625,,2.395085096359253
,102,,,,,,,,0.421875,,2.2591042518615723
,103,,,,,,,,0.4313725531101227,,2.062260627746582
12,870,,,,,,,0.39704328775405884,,2.3342440128326416,
12,870,,,,,1.2960216999053955,,,,,
13,899,,,,,,1.230733871459961,,,,
,104,,,,,,,,0.4921875,,1.692397117614746
,105,,,,,,,,0.4921875,,1.9338611364364624
,106,,,,,,,,0.46875,,2.085118532180786
,107,,,,,,,,0.5,,1.6509194374084473
,108,,,,,,,,0.40625,,2.002380847930908
,109,,,,,,,,0.4609375,,1.7052156925201416
,110,,,,,,,,0.5234375,,1.7408971786499023
,111,,,,,,,,0.4117647111415863,,1.8019187450408936
13,937,,,,,,,0.4741288423538208,,1.828594446182251,
13,937,,,,,1.2778946161270142,,,,,
14,949,,,,,,1.1603131294250488,,,,
14,999,,,,,,1.3727298974990845,,,,
,112,,,,,,,,0.375,,2.217165470123291
,113,,,,,,,,0.3515625,,2.551785469055176
,114,,,,,,,,0.3046875,,2.5790019035339355
,115,,,,,,,,0.390625,,2.1429600715637207
,116,,,,,,,,0.3125,,2.5122194290161133
,117,,,,,,,,0.40625,,2.2214248180389404
,118,,,,,,,,0.3984375,,2.183173179626465
,119,,,,,,,,0.3333333432674408,,2.2125465869903564
14,1004,,,,,,,0.3611404299736023,,2.3368842601776123,
14,1004,,,,,1.2623928785324097,,,,,
,0,,0.84375,,0.3870880901813507,,,,,,
,1,,0.7734375,,0.5572957396507263,,,,,,
,2,,0.8828125,,0.3657280504703522,,,,,,
,3,,0.5625,,1.1164891719818115,,,,,,
,4,,0.5859375,,1.1341609954833984,,,,,,
,5,,0.5390625,,1.1834383010864258,,,,,,
,6,,0.390625,,1.9559860229492188,,,,,,
,7,,0.296875,,2.664571523666382,,,,,,
,8,,0.2890625,,2.5752782821655273,,,,,,
,9,,0.0625,,4.072788715362549,,,,,,
,10,,0.046875,,3.874340534210205,,,,,,
,11,,0.1015625,,3.5392730236053467,,,,,,
,12,,0.671875,,1.0178179740905762,,,,,,
,13,,0.65625,,0.789980411529541,,,,,,
,14,,0.7265625,,0.8784942030906677,,,,,,
,15,,0.1953125,,2.8461055755615234,,,,,,
,16,,0.078125,,3.6694564819335938,,,,,,
,17,,0.21875,,3.0927655696868896,,,,,,
,18,,0.0703125,,3.9081854820251465,,,,,,
,19,,0.0234375,,3.857820749282837,,,,,,
,20,,0.0078125,,4.471064567565918,,,,,,
,21,,0.0078125,,4.425477504730225,,,,,,
,22,,0.0,,4.416893005371094,,,,,,
,23,,0.0234375,,4.361812114715576,,,,,,
,24,,0.4765625,,2.5296471118927,,,,,,
,25,,0.9453125,,0.21649698913097382,,,,,,
,26,,0.8828125,,0.3023803234100342,,,,,,
,27,,0.640625,,0.9172759056091309,,,,,,
,28,,0.171875,,2.162193775177002,,,,,,
,29,,0.234375,,2.2141635417938232,,,,,,
,30,,0.12941177189350128,,2.62042236328125,,,,,,
15,1005,0.37477707862854004,,2.3233907222747803,,,,,,,
