epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
,51,,,,,,,,0.953125,,1.2902352809906006
,52,,,,,,,,0.921875,,1.353068232536316
,53,,,,,,,,0.9296875,,1.3268792629241943
,54,,,,,,,,0.9453125,,1.2314715385437012
,55,,,,,,,,0.9215686321258545,,1.4269205331802368
6,468,,,,,,,0.9303062558174133,,1.354067325592041,
6,468,,,,,1.3085801601409912,,,,,
7,499,,,,,,1.2796063423156738,,,,
,56,,,,,,,,0.9453125,,1.1118676662445068
,57,,,,,,,,0.9140625,,1.2906177043914795
,58,,,,,,,,0.9453125,,1.2244727611541748
,59,,,,,,,,0.9453125,,1.0540647506713867
,60,,,,,,,,0.9453125,,1.1350078582763672
,61,,,,,,,,0.9453125,,1.1563620567321777
,62,,,,,,,,0.9609375,,0.9991869330406189
,63,,,,,,,,0.9607843160629272,,1.1417765617370605
7,535,,,,,,,0.9440338015556335,,1.1389575004577637,
7,535,,,,,1.2861465215682983,,,,,
8,549,,,,,,1.2075258493423462,,,,
8,599,,,,,,1.413124442100525,,,,
,64,,,,,,,,0.90625,,1.1884589195251465
,65,,,,,,,,0.90625,,1.266753911972046
,66,,,,,,,,0.9375,,1.2734215259552002
,67,,,,,,,,0.96875,,1.0528476238250732
,68,,,,,,,,0.9140625,,1.1368663311004639
,69,,,,,,,,0.9375,,1.067999243736267
,70,,,,,,,,0.9140625,,1.1535303592681885
,71,,,,,,,,0.9215686321258545,,1.0969032049179077
8,602,,,,,,,0.9260823726654053,,1.159288763999939,
8,602,,,,,1.2517415285110474,,,,,
9,649,,,,,,1.1865241527557373,,,,
,72,,,,,,,,0.984375,,1.0696978569030762
,73,,,,,,,,0.9296875,,1.2743988037109375
,74,,,,,,,,0.9296875,,1.2163857221603394
,75,,,,,,,,0.96875,,1.0298923254013062
,76,,,,,,,,0.9453125,,1.0982335805892944
,77,,,,,,,,0.96875,,1.1730403900146484
,78,,,,,,,,0.9765625,,1.0379810333251953
,79,,,,,,,,0.9411764740943909,,1.0747816562652588
9,669,,,,,,,0.9567053914070129,,1.125624656677246,
9,669,,,,,1.221605896949768,,,,,
10,699,,,,,,1.3056957721710205,,,,
,80,,,,,,,,0.9375,,1.2280895709991455
,81,,,,,,,,0.8828125,,1.4681925773620605
,82,,,,,,,,0.9140625,,1.3969675302505493
,83,,,,,,,,0.8984375,,1.330193042755127
,84,,,,,,,,0.8828125,,1.3354700803756714
,85,,,,,,,,0.9296875,,1.3216999769210815
,86,,,,,,,,0.921875,,1.1979665756225586
,87,,,,,,,,0.8823529481887817,,1.4282541275024414
10,736,,,,,,,0.908130943775177,,1.3310445547103882,
10,736,,,,,1.1891337633132935,,,,,
11,749,,,,,,1.2287520170211792,,,,
11,799,,,,,,1.2032570838928223,,,,
,88,,,,,,,,0.96875,,1.142500400543213
,89,,,,,,,,0.9296875,,1.3492815494537354
,90,,,,,,,,0.9375,,1.3909364938735962
,91,,,,,,,,0.9609375,,1.1831246614456177
,92,,,,,,,,0.9296875,,1.3662934303283691
,93,,,,,,,,0.953125,,1.205360770225525
,94,,,,,,,,0.953125,,1.0692436695098877
,95,,,,,,,,0.8823529481887817,,1.5031574964523315
11,803,,,,,,,0.9440338015556335,,1.2577866315841675,
11,803,,,,,1.1699514389038086,,,,,
12,849,,,,,,1.0646361112594604,,,,
,96,,,,,,,,0.953125,,1.0839600563049316
,97,,,,,,,,0.9375,,1.2292449474334717
,98,,,,,,,,0.9140625,,1.251501202583313
,99,,,,,,,,0.96875,,0.9929222464561462
,100,,,,,,,,0.9375,,1.1241722106933594
,101,,,,,,,,0.9140625,,1.1734471321105957
,102,,,,,,,,0.9609375,,0.9953920245170593
,103,,,,,,,,0.9607843160629272,,1.024120569229126
12,870,,,,,,,0.9419218301773071,,1.1162745952606201,
12,870,,,,,1.1516938209533691,,,,,
13,899,,,,,,1.0568139553070068,,,,
,104,,,,,,,,0.9375,,1.213718056678772
,105,,,,,,,,0.90625,,1.3830814361572266
,106,,,,,,,,0.921875,,1.2454240322113037
,107,,,,,,,,0.984375,,1.0592422485351562
,108,,,,,,,,0.9453125,,1.2110142707824707
,109,,,,,,,,0.9609375,,1.2517423629760742
,110,,,,,,,,0.953125,,1.0165483951568604
,111,,,,,,,,0.9215686321258545,,1.3721131086349487
13,937,,,,,,,0.9429778456687927,,1.2066699266433716,
13,937,,,,,1.1275731325149536,,,,,
14,949,,,,,,0.9958438873291016,,,,
14,999,,,,,,1.2069681882858276,,,,
,112,,,,,,,,0.9453125,,0.989742636680603
,113,,,,,,,,0.9296875,,1.1589395999908447
,114,,,,,,,,0.9296875,,1.1474767923355103
,115,,,,,,,,0.9453125,,0.8644353151321411
,116,,,,,,,,0.9140625,,1.0758545398712158
,117,,,,,,,,0.9140625,,1.0465524196624756
,118,,,,,,,,0.9609375,,0.9630231857299805
,119,,,,,,,,0.9803921580314636,,1.0649501085281372
14,1004,,,,,,,0.936642050743103,,1.036751389503479,
14,1004,,,,,1.0981526374816895,,,,,
15,1049,,,,,,1.0484883785247803,,,,
,120,,,,,,,,0.96875,,1.10506010055542
,121,,,,,,,,0.90625,,1.4449257850646973
,122,,,,,,,,0.9453125,,1.2872371673583984
,123,,,,,,,,0.9375,,1.1093195676803589
,124,,,,,,,,0.921875,,1.2160906791687012
,125,,,,,,,,0.953125,,1.245031714439392
,126,,,,,,,,0.9765625,,1.2084853649139404
,127,,,,,,,,0.8823529481887817,,1.300708293914795
15,1071,,,,,,,0.9408658742904663,,1.234639286994934,
15,1071,,,,,1.0654487609863281,,,,,
16,1099,,,,,,1.1347100734710693,,,,
,128,,,,,,,,0.96875,,1.1261494159698486
,129,,,,,,,,0.921875,,1.338384747505188
,130,,,,,,,,0.921875,,1.2571415901184082
,131,,,,,,,,0.96875,,1.0317587852478027
,132,,,,,,,,0.9296875,,1.1093472242355347
,133,,,,,,,,0.953125,,1.0917712450027466
,134,,,,,,,,0.953125,,1.0064527988433838
,135,,,,,,,,0.9019607901573181,,1.1844791173934937
16,1138,,,,,,,0.9429778456687927,,1.139828085899353,
16,1138,,,,,1.0485877990722656,,,,,
17,1149,,,,,,1.0512933731079102,,,,
17,1199,,,,,,0.9178495407104492,,,,
,136,,,,,,,,0.96875,,0.9935840368270874
,137,,,,,,,,0.921875,,1.185356855392456
,138,,,,,,,,0.953125,,1.140755295753479
,139,,,,,,,,0.96875,,0.9141733646392822
,140,,,,,,,,0.921875,,1.1099052429199219
,141,,,,,,,,0.9296875,,1.1085433959960938
,142,,,,,,,,0.9609375,,0.9799221158027649
,143,,,,,,,,0.9411764740943909,,0.9626673460006714
17,1205,,,,,,,0.9461457133293152,,1.056412696838379,
17,1205,,,,,1.0288467407226562,,,,,
18,1249,,,,,,0.9700958728790283,,,,
,144,,,,,,,,0.875,,1.2259337902069092
,145,,,,,,,,0.890625,,1.4445104598999023
,146,,,,,,,,0.90625,,1.2857571840286255
,147,,,,,,,,0.90625,,1.3981631994247437
,148,,,,,,,,0.890625,,1.4084174633026123
,149,,,,,,,,0.9296875,,1.2452385425567627
,150,,,,,,,,0.8984375,,1.1946839094161987
,151,,,,,,,,0.8823529481887817,,1.4889914989471436
18,1272,,,,,,,0.8986272215843201,,1.3240599632263184,
18,1272,,,,,1.0003011226654053,,,,,
19,1299,,,,,,1.0438591241836548,,,,
,152,,,,,,,,0.9609375,,0.9376211762428284
,153,,,,,,,,0.9296875,,1.125925898551941
,154,,,,,,,,0.921875,,1.1907615661621094
,155,,,,,,,,0.96875,,0.8785851001739502
,156,,,,,,,,0.921875,,1.0299118757247925
,157,,,,,,,,0.9609375,,0.9018583297729492
,158,,,,,,,,0.96875,,0.8543242812156677
,159,,,,,,,,0.9019607901573181,,0.936159610748291
19,1339,,,,,,,0.9450897574424744,,0.9856120944023132,
19,1339,,,,,0.9820185303688049,,,,,
20,1349,,,,,,0.845496654510498,,,,
20,1399,,,,,,0.9417712688446045,,,,
,160,,,,,,,,0.8828125,,1.410201907157898
,161,,,,,,,,0.875,,1.571444034576416
,162,,,,,,,,0.890625,,1.5026081800460815
,163,,,,,,,,0.9140625,,1.3459243774414062
,164,,,,,,,,0.875,,1.566550374031067
,165,,,,,,,,0.8828125,,1.3487224578857422
,166,,,,,,,,0.8828125,,1.3553253412246704
,167,,,,,,,,0.843137264251709,,1.72691011428833
20,1406,,,,,,,0.883843719959259,,1.4582595825195312,
20,1406,,,,,0.9482406377792358,,,,,
21,1449,,,,,,0.8714275360107422,,,,
,168,,,,,,,,0.953125,,1.1253713369369507
,169,,,,,,,,0.921875,,1.2546672821044922
,170,,,,,,,,0.9140625,,1.2654058933258057
,171,,,,,,,,0.953125,,0.9766312837600708
,172,,,,,,,,0.8984375,,1.1466217041015625
,173,,,,,,,,0.9296875,,1.0394177436828613
,174,,,,,,,,0.9296875,,1.0533742904663086
,175,,,,,,,,0.9215686321258545,,1.083184003829956
21,1473,,,,,,,0.9281942844390869,,1.1209219694137573,
21,1473,,,,,0.9240540862083435,,,,,
22,1499,,,,,,0.7988616228103638,,,,
,176,,,,,,,,0.8671875,,1.6742461919784546
,177,,,,,,,,0.8203125,,1.8026527166366577
,178,,,,,,,,0.7890625,,1.976853609085083
,179,,,,,,,,0.890625,,1.6067551374435425
,180,,,,,,,,0.875,,1.866941213607788
,181,,,,,,,,0.8984375,,1.513880968093872
,182,,,,,,,,0.859375,,1.6389665603637695
,183,,,,,,,,0.8627451062202454,,1.9690481424331665
22,1540,,,,,,,0.8574445843696594,,1.738858938217163,
22,1540,,,,,0.9016265869140625,,,,,
23,1549,,,,,,0.8556296229362488,,,,
23,1599,,,,,,0.792776346206665,,,,
,184,,,,,,,,0.890625,,1.4407925605773926
,185,,,,,,,,0.8515625,,1.6438758373260498
,186,,,,,,,,0.859375,,1.4815642833709717
,187,,,,,,,,0.890625,,1.397188663482666
,188,,,,,,,,0.859375,,1.3708178997039795
,189,,,,,,,,0.875,,1.3859649896621704
,190,,,,,,,,0.8984375,,1.2896993160247803
,191,,,,,,,,0.7843137383460999,,1.9846080541610718
23,1607,,,,,,,0.8701161742210388,,1.4598549604415894,
23,1607,,,,,0.8694061636924744,,,,,
24,1649,,,,,,0.7917119264602661,,,,
,192,,,,,,,,0.9296875,,1.1481726169586182
,193,,,,,,,,0.9140625,,1.2989252805709839
,194,,,,,,,,0.8515625,,1.466742992401123
,195,,,,,,,,0.9453125,,0.9756731986999512
,196,,,,,,,,0.8984375,,1.1730756759643555
,197,,,,,,,,0.921875,,1.1794015169143677
,198,,,,,,,,0.9453125,,0.9727637767791748
,199,,,,,,,,0.9215686321258545,,1.1026840209960938
24,1674,,,,,,,0.9155226945877075,,1.1697207689285278,
24,1674,,,,,0.8422669768333435,,,,,
25,1699,,,,,,0.826807975769043,,,,
,200,,,,,,,,0.9296875,,1.4057754278182983
,201,,,,,,,,0.8828125,,1.3698630332946777
,202,,,,,,,,0.9140625,,1.5445258617401123
,203,,,,,,,,0.9609375,,1.2497425079345703
,204,,,,,,,,0.9296875,,1.2779203653335571
,205,,,,,,,,0.9296875,,1.2673462629318237
,206,,,,,,,,0.953125,,1.4487385749816895
,207,,,,,,,,0.8823529481887817,,1.7185122966766357
25,1741,,,,,,,0.9260823726654053,,1.3852427005767822,
25,1741,,,,,0.81947922706604,,,,,
26,1749,,,,,,0.8149456977844238,,,,
26,1799,,,,,,0.8176838159561157,,,,
,208,,,,,,,,0.9375,,1.2263013124465942
,209,,,,,,,,0.8671875,,1.5151804685592651
,210,,,,,,,,0.8671875,,1.5202374458312988
,211,,,,,,,,0.9375,,1.0305169820785522
,212,,,,,,,,0.921875,,1.3808002471923828
,213,,,,,,,,0.90625,,1.2420287132263184
,214,,,,,,,,0.9453125,,1.3229985237121582
,215,,,,,,,,0.8627451062202454,,1.1889312267303467
26,1808,,,,,,,0.9091868996620178,,1.312679648399353,
26,1808,,,,,0.7976161241531372,,,,,
27,1849,,,,,,0.8269393444061279,,,,
,216,,,,,,,,0.921875,,1.3345950841903687
,217,,,,,,,,0.8671875,,1.5599400997161865
,218,,,,,,,,0.859375,,1.6379163265228271
,219,,,,,,,,0.875,,1.359816551208496
,220,,,,,,,,0.8359375,,1.53244149684906
,221,,,,,,,,0.921875,,1.294979214668274
,222,,,,,,,,0.8828125,,1.3969966173171997
,223,,,,,,,,0.8823529481887817,,1.5358117818832397
27,1875,,,,,,,0.8806757926940918,,1.4501185417175293,
27,1875,,,,,0.7760483026504517,,,,,
28,1899,,,,,,0.7486165761947632,,,,
,224,,,,,,,,0.9296875,,1.3146085739135742
,225,,,,,,,,0.8671875,,1.4708974361419678
,226,,,,,,,,0.859375,,1.5694295167922974
,227,,,,,,,,0.9375,,1.3129525184631348
,228,,,,,,,,0.8984375,,1.4705920219421387
,229,,,,,,,,0.9375,,1.2561523914337158
,230,,,,,,,,0.9375,,1.16192626953125
,231,,,,,,,,0.8627451062202454,,1.418524146080017
28,1942,,,,,,,0.9070749878883362,,1.3680931329727173,
28,1942,,,,,0.7686135768890381,,,,,
29,1949,,,,,,0.7240049242973328,,,,
29,1999,,,,,,0.7469456195831299,,,,
,232,,,,,,,,0.9453125,,0.9632940292358398
,233,,,,,,,,0.8984375,,1.1895756721496582
,234,,,,,,,,0.8828125,,1.3828375339508057
,235,,,,,,,,0.9375,,0.9229772090911865
,236,,,,,,,,0.921875,,1.1506991386413574
,237,,,,,,,,0.921875,,0.9579112529754639
,238,,,,,,,,0.9296875,,0.9924488067626953
,239,,,,,,,,0.9411764740943909,,0.9876697063446045
29,2009,,,,,,,0.9208025336265564,,1.0749930143356323,
29,2009,,,,,0.7254817485809326,,,,,
,0,,1.0,,0.249045267701149,,,,,,
,1,,0.9921875,,0.44427943229675293,,,,,,
,2,,0.984375,,0.32825952768325806,,,,,,
,3,,0.953125,,0.8064687252044678,,,,,,
,4,,0.984375,,0.6270509958267212,,,,,,
,5,,0.9609375,,0.7253584861755371,,,,,,
,6,,0.9765625,,0.7608559727668762,,,,,,
,7,,0.9765625,,0.7716453075408936,,,,,,
,8,,0.984375,,0.7992464303970337,,,,,,
,9,,0.8984375,,1.5763561725616455,,,,,,
,10,,0.8984375,,1.635441541671753,,,,,,
,11,,0.9453125,,1.3881990909576416,,,,,,
,12,,0.9609375,,0.9082991480827332,,,,,,
,13,,1.0,,0.6706408262252808,,,,,,
,14,,0.9765625,,0.7219415903091431,,,,,,
,15,,0.9921875,,0.5582393407821655,,,,,,
,16,,0.9609375,,0.8613545894622803,,,,,,
,17,,0.9765625,,0.7454509735107422,,,,,,
,18,,0.578125,,3.1983695030212402,,,,,,
,19,,0.65625,,2.9720418453216553,,,,,,
,20,,0.3828125,,4.035977363586426,,,,,,
,21,,0.8515625,,1.6949182748794556,,,,,,
,22,,0.9453125,,0.9227967262268066,,,,,,
,23,,0.9609375,,1.0840239524841309,,,,,,
,24,,0.9609375,,0.899736762046814,,,,,,
,25,,0.984375,,0.714551568031311,,,,,,
,26,,0.96875,,0.839263916015625,,,,,,
,27,,0.9609375,,0.7622532844543457,,,,,,
,28,,0.9375,,0.7585000395774841,,,,,,
,29,,0.9296875,,0.8689608573913574,,,,,,
,30,,0.9058823585510254,,1.1433513164520264,,,,,,
30,2010,0.9177070260047913,,1.1116852760314941,,,,,,,
