epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
0,49,,,,,,1.0116358995437622,,,,
,0,,,,,,,,0.9453125,,0.5164179801940918
,1,,,,,,,,0.9140625,,0.7576296925544739
,2,,,,,,,,0.875,,0.6787663102149963
,3,,,,,,,,0.9296875,,0.5602490901947021
,4,,,,,,,,0.84375,,0.7656007409095764
,5,,,,,,,,0.96875,,0.502555787563324
,6,,,,,,,,0.9296875,,0.6387234926223755
,7,,,,,,,,0.9215686321258545,,0.5132175087928772
0,66,,,,,,,0.9155226945877075,,0.625054657459259,
0,66,,,,,1.33480966091156,,,,,
1,99,,,,,,0.8842728734016418,,,,
,8,,,,,,,,0.96875,,0.47806471586227417
,9,,,,,,,,0.890625,,0.7425054311752319
,10,,,,,,,,0.90625,,0.7791903018951416
,11,,,,,,,,0.921875,,0.5379903316497803
,12,,,,,,,,0.90625,,0.6091811060905457
,13,,,,,,,,0.9375,,0.43413013219833374
,14,,,,,,,,0.90625,,0.6141034960746765
,15,,,,,,,,0.9215686321258545,,0.42884504795074463
1,133,,,,,,,0.9197465777397156,,0.5901291370391846,
1,133,,,,,0.8767441511154175,,,,,
2,149,,,,,,0.8003870248794556,,,,
2,199,,,,,,0.7912389039993286,,,,
,16,,,,,,,,0.9140625,,0.5513465404510498
,17,,,,,,,,0.8984375,,0.760064959526062
,18,,,,,,,,0.8671875,,0.7657113075256348
,19,,,,,,,,0.90625,,0.6334037184715271
,20,,,,,,,,0.9140625,,0.7169287204742432
,21,,,,,,,,0.9296875,,0.5338677763938904
,22,,,,,,,,0.9375,,0.49734413623809814
,23,,,,,,,,0.9019607901573181,,0.5914080739021301
2,200,,,,,,,0.9091868996620178,,0.634499728679657,
2,200,,,,,0.7461561560630798,,,,,
3,249,,,,,,0.6654503345489502,,,,
,24,,,,,,,,0.8984375,,0.5720726847648621
,25,,,,,,,,0.890625,,0.7523475289344788
,26,,,,,,,,0.8984375,,0.7657469511032104
,27,,,,,,,,0.9140625,,0.5196863412857056
,28,,,,,,,,0.8671875,,0.7966793775558472
,29,,,,,,,,0.9375,,0.5246641039848328
,30,,,,,,,,0.9296875,,0.6507474184036255
,31,,,,,,,,0.9411764740943909,,0.3927338123321533
3,267,,,,,,,0.9070749878883362,,0.6404628157615662,
3,267,,,,,0.6782004833221436,,,,,
4,299,,,,,,0.6675238609313965,,,,
,32,,,,,,,,0.9375,,0.5345141291618347
,33,,,,,,,,0.8984375,,0.658839225769043
,34,,,,,,,,0.8984375,,0.7560930252075195
,35,,,,,,,,0.9296875,,0.5413496494293213
,36,,,,,,,,0.8515625,,0.8051152229309082
,37,,,,,,,,0.921875,,0.5495214462280273
,38,,,,,,,,0.9296875,,0.5925928354263306
,39,,,,,,,,0.9215686321258545,,0.6407873034477234
4,334,,,,,,,0.9102428555488586,,0.6343690156936646,
4,334,,,,,0.6310031414031982,,,,,
5,349,,,,,,0.6536732316017151,,,,
5,399,,,,,,0.6335533857345581,,,,
,40,,,,,,,,0.9296875,,0.5828748345375061
,41,,,,,,,,0.90625,,0.7000898718833923
,42,,,,,,,,0.859375,,0.8058821558952332
,43,,,,,,,,0.921875,,0.5103651881217957
,44,,,,,,,,0.8828125,,0.6930029392242432
,45,,,,,,,,0.90625,,0.5127437114715576
,46,,,,,,,,0.9140625,,0.4932948350906372
,47,,,,,,,,0.9411764740943909,,0.5564326643943787
5,401,,,,,,,0.9049630165100098,,0.6109340190887451,
5,401,,,,,0.6357437372207642,,,,,
6,449,,,,,,0.6717922687530518,,,,
,48,,,,,,,,0.9453125,,0.5042098760604858
,49,,,,,,,,0.9140625,,0.734921932220459
,50,,,,,,,,0.8828125,,0.6969901323318481
,51,,,,,,,,0.9296875,,0.5449491143226624
,52,,,,,,,,0.8828125,,0.6896873712539673
,53,,,,,,,,0.953125,,0.4315199553966522
,54,,,,,,,,0.9453125,,0.5597196221351624
,55,,,,,,,,0.9215686321258545,,0.5042154788970947
6,468,,,,,,,0.9218584895133972,,0.5897050499916077,
6,468,,,,,0.6270607709884644,,,,,
7,499,,,,,,0.648585319519043,,,,
,56,,,,,,,,0.921875,,0.547514021396637
,57,,,,,,,,0.890625,,0.7333487272262573
,58,,,,,,,,0.8984375,,0.686882734298706
,59,,,,,,,,0.9140625,,0.5423979759216309
,60,,,,,,,,0.8828125,,0.7985756397247314
,61,,,,,,,,0.96875,,0.5025727152824402
,62,,,,,,,,0.90625,,0.6840439438819885
,63,,,,,,,,0.9411764740943909,,0.5644822716712952
7,535,,,,,,,0.9134107828140259,,0.6380059123039246,
7,535,,,,,0.6028615236282349,,,,,
8,549,,,,,,0.5370670557022095,,,,
8,599,,,,,,0.6595219373703003,,,,
,64,,,,,,,,0.953125,,0.5731837749481201
,65,,,,,,,,0.890625,,0.6742236018180847
,66,,,,,,,,0.875,,0.7033291459083557
,67,,,,,,,,0.921875,,0.5897018313407898
,68,,,,,,,,0.8671875,,0.8286035060882568
,69,,,,,,,,0.8984375,,0.6470407247543335
,70,,,,,,,,0.90625,,0.6467812657356262
,71,,,,,,,,0.9607843160629272,,0.5189006924629211
8,602,,,,,,,0.9049630165100098,,0.658194899559021,
8,602,,,,,0.595394492149353,,,,,
9,649,,,,,,0.6279454231262207,,,,
,72,,,,,,,,0.9609375,,0.48843780159950256
,73,,,,,,,,0.8828125,,0.7320062518119812
,74,,,,,,,,0.8984375,,0.6852142810821533
,75,,,,,,,,0.9140625,,0.6073824167251587
,76,,,,,,,,0.8671875,,0.7988475561141968
,77,,,,,,,,0.9375,,0.5089869499206543
,78,,,,,,,,0.890625,,0.5887545347213745
