epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
,235,,,,,,,,0.9453125,,1.0548694133758545
,236,,,,,,,,0.90625,,1.2985848188400269
,237,,,,,,,,0.8984375,,1.0272868871688843
,238,,,,,,,,0.921875,,1.104099988937378
,239,,,,,,,,0.9019607901573181,,1.1721062660217285
29,2009,,,,,,,0.9102428555488586,,1.1861002445220947,
29,2009,,,,,0.7444877028465271,,,,,
,0,,1.0,,0.27486956119537354,,,,,,
,1,,0.984375,,0.4936448335647583,,,,,,
,2,,0.984375,,0.3811490833759308,,,,,,
,3,,0.921875,,1.0470889806747437,,,,,,
,4,,0.9453125,,0.8778072595596313,,,,,,
,5,,0.921875,,0.9349045753479004,,,,,,
,6,,0.984375,,0.9041290879249573,,,,,,
,7,,0.953125,,0.8788398504257202,,,,,,
,8,,0.953125,,1.0637094974517822,,,,,,
,9,,0.6875,,2.6204540729522705,,,,,,
,10,,0.671875,,2.6243388652801514,,,,,,
,11,,0.7109375,,2.3905282020568848,,,,,,
,12,,0.9609375,,1.0297267436981201,,,,,,
,13,,0.984375,,0.7816634774208069,,,,,,
,14,,0.9765625,,0.8573657274246216,,,,,,
,15,,0.9765625,,0.6851770877838135,,,,,,
,16,,0.9453125,,0.8989864587783813,,,,,,
,17,,0.9921875,,0.8531279563903809,,,,,,
,18,,0.6796875,,3.0495569705963135,,,,,,
,19,,0.75,,2.8845367431640625,,,,,,
,20,,0.53125,,3.6251285076141357,,,,,,
,21,,0.9140625,,1.2394814491271973,,,,,,
,22,,0.9765625,,0.4947029948234558,,,,,,
,23,,0.9921875,,0.6491817235946655,,,,,,
,24,,0.96875,,0.8059468865394592,,,,,,
,25,,0.96875,,0.9067591428756714,,,,,,
,26,,0.953125,,1.0607284307479858,,,,,,
,27,,0.9765625,,0.7406208515167236,,,,,,
,28,,0.9921875,,0.4334944188594818,,,,,,
,29,,0.9765625,,0.5608063340187073,,,,,,
,30,,0.9411764740943909,,0.810131847858429,,,,,,
30,2010,0.9085350036621094,,1.1931371688842773,,,,,,,
